uuid,url,title,brand,images,date_stored,selling_price,star_rating,size,colour,mrp,product_detials,set_product_price,meta_data,category,product_code,competitor
000e1e6a-2570-4c42-ab64-41f4ef471f7d,https://www.bijnis.com/product/QTIME SHINE/1847157,Rod Takes 98,Rod,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490308719/16-10-2020/5f8964208c3ac.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490308719/16-10-2020/5f8964208c434.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490308719/16-10-2020/5f8964208c4ba.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490308719/16-10-2020/5f8964208c53f.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490308719/16-10-2020/5f8964208c5bf.JPG",23-07-2022,220,0,"6/1, 7/1, 8/1, 9/1,7/1, 8/1, 9/1, 10/1,6/1, 7/2, 8/1,8/1, 9/2, 10/1",,599,"{""Category"":""Men Rubber/TPR Sandals"",""Color"":""Blue"",""Upper Material"":""Rexine"",""Upper Material Grade"":""1st Grade"",""Sole"":""TPR"",""Lining"":""Synthetic Floater"",""Packaging Type"":""Branded Box"",""Weight"":""200 Grams"",""Made in"":""India""}",0,"{""moq"":""4 Pairs"",""achievements"":[""148 Likes""],""retail"":""59%"",""sold_by"":""K K INTERNATIONAL"",""gst"":"" ?26.40 (12.00% GST Benefit)"",""gst_selling_price"":""?246.4""}",men_Sandals,1847157,bijnis
000e5ae2-384e-46e7-804f-6e7a503ea06d,https://ajiobusiness.com/storefront/ProductDetails/464798471,Cotton Printed Straight Kurta,BRIVA,~^https://assets.ajio.com/b2b/medias/sys_master/root/h23/hd0/52248443420702/1a5342a8-5f26-4139-87c4-f87f13101905-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h94/hc4/52248442044446/1a5342a8-5f26-4139-87c4-f87f13101905-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h94/h8f/52248438046750/1a5342a8-5f26-4139-87c4-f87f13101905-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3a/hc3/52248449450014/8175819b-b73c-4284-ad20-9ab416c9563e-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd9/hdc/52248448335902/8175819b-b73c-4284-ad20-9ab416c9563e-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haf/hcc/52248445681694/8175819b-b73c-4284-ad20-9ab416c9563e-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h21/h34/52248454561822/f91b0271-e8a4-4057-bc8f-efe03a5198ce-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haa/h6b/52248453513246/f91b0271-e8a4-4057-bc8f-efe03a5198ce-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3b/hc1/52248451285022/f91b0271-e8a4-4057-bc8f-efe03a5198ce-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hc1/h12/52248557453342/f3a5ae02-fdac-4b0c-aea2-e9b41127febf-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1c/hbd/52248556470302/f3a5ae02-fdac-4b0c-aea2-e9b41127febf-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h56/ha0/52248456069150/f3a5ae02-fdac-4b0c-aea2-e9b41127febf-239Wx300H.jpg,28-09-2022,285,0,,,999,"{""Sleeve Length"":""3/4th"",""Product Name"":""Straight Kurta"",""Neckline"":""Round""}",571.42,,Kurtas,464798471,Ajio_b
000e8541-cb5f-41b1-89ce-f8ac5944ecf3,https://ajiobusiness.com/storefront/ProductDetails/464967050,Twill Checks Casual Shirts,NEVERDOWN,~^https://assets.ajio.com/b2b/medias/sys_master/root/h2a/h9b/62005776973854/f5286ee8-1c0d-450b-8f8f-e61f9775960c-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h24/hd8/62005776580638/f5286ee8-1c0d-450b-8f8f-e61f9775960c-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h24/h57/62005775859742/f5286ee8-1c0d-450b-8f8f-e61f9775960c-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h9e/hde/62005779726366/1a7101bc-2418-42ce-b54c-1dc5f112b108-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3c/h59/62005777825822/1a7101bc-2418-42ce-b54c-1dc5f112b108-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hd7/h6b/62005777104926/1a7101bc-2418-42ce-b54c-1dc5f112b108-239Wx300H.jpg,27-09-2022,341,0,,,920,"{""Fit"":""Regular Fit"",""With Box"":""No"",""Product Name"":""Casual Shirts"",""Sleeve"":""Full-length""}",1025.5,,Shirts,464967050,Ajio_b
000eb1bc-29c2-402b-af97-d8f47777aac2,https://ajiobusiness.com/storefront/ProductDetails/464873775,Cotton Printed Straight Kurta,AARIKA GIRLS ETHNIC,~^https://assets.ajio.com/b2b/medias/sys_master/root/h52/h7e/52549040963614/413d558c-032d-4a49-8d95-c6f910c461e5-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h60/ha0/52549040504862/413d558c-032d-4a49-8d95-c6f910c461e5-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hdd/h6f/52549039718430/413d558c-032d-4a49-8d95-c6f910c461e5-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h08/h8b/52549045878814/3b53555c-31b5-4697-b075-f2786686cdbe-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h4d/h70/52549042798622/3b53555c-31b5-4697-b075-f2786686cdbe-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1c/h9c/52549041881118/3b53555c-31b5-4697-b075-f2786686cdbe-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1d/hec/52549047386142/cb7da29c-19b4-488b-8da4-442f2b271218-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h3c/h09/52549046927390/cb7da29c-19b4-488b-8da4-442f2b271218-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h1e/hb9/52549046075422/cb7da29c-19b4-488b-8da4-442f2b271218-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h18/hc1/52549050466334/829c891a-788d-4790-8d8c-4f22ad8ba21b-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha5/h31/52549048500254/829c891a-788d-4790-8d8c-4f22ad8ba21b-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h15/h43/52549047975966/829c891a-788d-4790-8d8c-4f22ad8ba21b-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haa/h99/52549052006430/a8a74912-5c71-4bd7-9db1-89427d202c91-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h57/h73/52549051383838/a8a74912-5c71-4bd7-9db1-89427d202c91-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h13/hfe/52549050859550/a8a74912-5c71-4bd7-9db1-89427d202c91-239Wx300H.jpg,28-09-2022,236,0,,,1249,"{""Sleeve Length"":""3/4th"",""Product Name"":""Straight Kurta"",""Neckline"":""Round""}",473.47,,Kurtas,464873775,Ajio_b
000fd3c1-a495-4cd5-95e9-dd0dcf198942,https://www.bijnis.com/product/KIATU/1415420,KINAX 155,KINAX,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490399410/30-12-2020/5fec30df09d41.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490399410/30-12-2020/5fec30df09dd5.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490399410/30-12-2020/5fec30df09e5b.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490399410/30-12-2020/5fec54bb9bb2b.JPG,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/1490399410/uploadfile_1-0a372587-e114-4d15-8a6e-f8465758d69b.jpeg",23-07-2022,145,0,"7/2, 8/2, 9/2, 10/2,6/2, 7/2, 8/2, 9/2",,499,"{""Category"":""Men PVC Sandals"",""Color"":""Brown"",""Sole"":""Air Mix"",""Upper Material"":""Niwar"",""Material"":""Synthetic"",""Packaging Type"":""Branded Box"",""Made in"":""India""}",0,"{""moq"":""8 Pairs"",""achievements"":[""182 Likes""],""retail"":""67%"",""sold_by"":""SHIVA PLASTIC INDUSTRIES"",""gst"":"" ?17.40 (12.00% GST Benefit)"",""gst_selling_price"":""?162.4""}",men_Sandals,1415420,bijnis
001026bc-65ce-4a43-900e-d88870b699f1,https://trends.ajio.com/network-textured-v-neck-pullovers/p/440989808_offwhite,Textured V-neck Pullovers,NETWORK,"https://assets.ajio.com/medias/sys_master/root/hc5/h8e/13344316522526/-473Wx593H-440989808-offwhite-MODEL.jpg,https://assets.ajio.com/medias/sys_master/root/hc9/hab/13344317898782/-473Wx593H-440989808-offwhite-MODEL2.jpg,https://assets.ajio.com/medias/sys_master/root/h62/h38/13344315473950/-473Wx593H-440989808-offwhite-MODEL3.jpg",16-07-2022,480,0,,"off-white,navy,maroon",999,About NETWORK,0,Buy Nude Sweaters & Cardigans for Men by NETWORK Online in India at Rs. 480. Shop for more NETWORK Sweaters & Cardiganss at Ajio.com and avail great discounts,Sweaters & Cardigans,,Ajio-Trends
00105bc9-8e5c-4b10-80d2-e2c37b095464,https://udaan.com/listing/TLWWF6EDNDJTLTZQF2Z602LCYRVRSVC,"Right Steps Star Pvc Casual Wear (Blue Violet, 4 Uk (37 Eu), 5 Uk (38 Eu), 6 Uk (39 Eu), 7 Uk (40 Eu), 8 Uk (41 Eu) Set Of 5",Right Steps,https://udaan.azureedge.net/products/dos5d227avb4d2oepfls.jpg~^https://udaan.azureedge.net/products/iq5pwemifapg06hc3e8a.jpg~^https://udaan.azureedge.net/products/8k20qd421ein304aa9vl.jpg~^https://udaan.azureedge.net/products/fcza653ors6moebmly3m.jpg~^,25-08-2022,67,3.2,,,169,"[{""Sole Material"":[""Rubber""]},{""Upper Material"":[""Pvc""]},{""Shoe Size"":[""4 UK (37 EU)"",""5 UK (38 EU)"",""6 UK (39 EU)"",""7 UK (40 EU)"",""8 UK (41 EU)""]},{""Shoe color"":[""Blue Violet""]},{""Model Name"":[""Star""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Poly Pack""]},{""Occasion"":[""Casual Wear""]},{""Closure Type"":[""Strap""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWWF6EDNDJTLTZQF2Z602LCYRVRSVC,udaan
001085d6-474f-434a-a267-7e918d9e85ea,https://www.bijnis.com/product/Footstair/1619822,Footstair 341,Footstair,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490270399/26-12-2019/5e049753ba9d9.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490270399/26-12-2019/5e049753baa60.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490270399/26-12-2019/5e049753baae5.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490270399/26-12-2019/5e049753bab68.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1490270399/26-12-2019/5e049753bad01.jpeg",23-07-2022,120,0,"7/2, 8/2, 9/2, 10/2,6/2, 7/2, 8/2, 9/2,6/1, 7/2, 8/2, 9/2, 10/1,6/1, 7/3, 8/3, 9/1,8/4, 9/4",,499,"{""Category"":""Men PVC Canvas/Sneakers"",""Color"":""Black, Brown, Red, Orange, Blue, White, Grey"",""Upper Material"":""Synthetic American Foam"",""Upper Material Grade"":""1st Grade"",""Sole"":""PVC"",""Lining"":""N/A"",""Packaging Type"":""No Box"",""Made in"":""India""}",0,"{""moq"":""16 Pairs"",""achievements"":[""84% Repeat Order"",""2024 Likes""],""retail"":""73%"",""sold_by"":""Bansal trading co"",""gst"":"" ?14.40 (12.00% GST Benefit)"",""gst_selling_price"":""?134.4""}",men_Casuals,1619822,bijnis
0011146b-4b9f-41f2-b791-4b23c866a200,https://ajiobusiness.com/storefront/ProductDetails/463379707,Cotton Stretch Joggers,JACK'S STAR,~^https://assets.ajio.com/b2b/medias/sys_master/root/he7/h4a/33524477198366/28a3188e-3d49-4458-a806-fe3877267059-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h90/h33/33524476805150/28a3188e-3d49-4458-a806-fe3877267059-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/ha9/h35/33524474839070/28a3188e-3d49-4458-a806-fe3877267059-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5b/h5d/33524478181406/1e567734-9a41-462f-be53-0d988c19e5fe-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h47/h06/33524477853726/1e567734-9a41-462f-be53-0d988c19e5fe-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h31/hc5/33524477394974/1e567734-9a41-462f-be53-0d988c19e5fe-239Wx300H.jpg,27-09-2022,156,0,,,450,"{""Product Name"":""Joggers""}",468.36,,Track Pants,463379707,Ajio_b
00116471-8f93-4438-b867-c7a4ee4cf20f,https://www.bijnis.com/product/VOOCHIE/1297415,VOOCHIE 25,VOOCHIE,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1479649970/01-04-2020/5e84cdf1bf603.jpg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1479649970/01-04-2020/5e84cdf1bf688.jpg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1479649970/01-04-2020/5e84cdf1bf70b.jpg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/seller-board/PRODUCTION/1479649970/01-04-2020/5e84cdf1bf78b.jpg",24-07-2022,335,0,"6/1, 7/1, 8/1, 9/1,7/1, 8/1, 9/1, 10/1,6/1, 7/2, 8/1,8/1, 9/2, 10/1",,999,"{""Category"":""Men Leather Formal Shoes"",""Color"":""Black"",""Sole"":""Air Mix"",""Lining"":""Leather"",""Material"":""Leather"",""Upper Material"":""Milled Leather"",""Style"":""Oxford"",""Packaging Type"":""Branded Box""}",0,"{""moq"":""4 Pairs"",""achievements"":[""64 Likes""],""retail"":""62%"",""sold_by"":""Kapoor International"",""gst"":"" ?40.20 (12.00% GST Benefit)"",""gst_selling_price"":""?375.2""}",men_Formals,1297415,bijnis
0011a0a2-2064-4a92-8858-4126118f6797,https://www.bijnis.com/product/ROLCY/1399832,ROLCY 58,ROLCY,"https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_1-1627459216.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_2-1627459216.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_3-1627459216.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_4-1627459216.jpeg,https://ik.imagekit.io/shoekonnect/tr:w-500,tr:h-auto,pr-true/PRODUCTION/uploads/uploadfile_5-1627459216.jpeg",25-07-2022,290,0,"37/1, 38/1, 39/2, 40/1, 41/1",,899,"{""Category"":""Women Heel Sandals"",""Color"":""Black, Grey, Peach"",""Upper Material"":""Synthetic Nylon"",""Upper Material Grade"":""1st Grade"",""Sole"":""China Sheet"",""Heel Material"":""Plastic Heel"",""Lining"":""Synthetic Foam"",""Packaging Type"":""Non-Branded Box"",""Made in"":""India""}",0,"{""moq"":""6 Pairs"",""achievements"":[""29% Repeat Order""],""retail"":""64%"",""sold_by"":""RAKSH INDUSTRIES"",""gst"":"" ?34.80 (12.00% GST Benefit)"",""gst_selling_price"":""?324.8""}",women_Sandals,1399832,bijnis
001219ca-7fbf-4b39-98cf-65fc759ed04b,https://udaan.com/listing/TLWSP4J8RF5RXWPQ0CG6GMJ1PG6BV72,Campus Shoes:-GC-1020B_GC-1020B_BLK/RED,Campus,https://udaan.azureedge.net/products/ZQ1X0CCHPD046FC3Z7YXQJYVK6.jpg~^https://udaan.azureedge.net/products/ZQ1X0CCHPD046F6WLT6H1B013D.jpg~^https://udaan.azureedge.net/products/ZQ1X0CCHPD0467ZDQ9E26PSTBW.jpg~^https://udaan.azureedge.net/products/ZQ1X0CCHPD046XPMPLR16B05SK.jpg~^https://udaan.azureedge.net/products/ZQ1X0CCHPD046X2PYKC717YRMX.jpg~^,20-08-2022,297,3.5,,,425,"[{""Sole Material"":[""Eva""]},{""Upper Material"":[""EVA""]},{""Model Name"":[""GC-1020B""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Casual Wear""]},{""Closure Type"":[""Slip-on""]},{""Manufacturing Year"":[""2021""]},{""Country of Origin"":[""India""]}]",0,,Footwear,TLWSP4J8RF5RXWPQ0CG6GMJ1PG6BV72,udaan
001263d2-0d73-4541-b035-0ff6dc3f138f,https://ajiobusiness.com/storefront/ProductDetails/469265745,Polyester Checks Casual Shirts,HARDSODA,~^https://assets.ajio.com/b2b/medias/sys_master/root/haf/h07/52474171555870/560f78ea-e5b5-492d-b14b-8de6f78211b7-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h02/hc7/52474171293726/560f78ea-e5b5-492d-b14b-8de6f78211b7-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h5c/h91/52474167918622/560f78ea-e5b5-492d-b14b-8de6f78211b7-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hab/h28/52474175619102/3ef7fd6e-fb20-4d95-ace2-39e10e235f56-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h80/h17/52474172080158/3ef7fd6e-fb20-4d95-ace2-39e10e235f56-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hbf/h1c/52474171818014/3ef7fd6e-fb20-4d95-ace2-39e10e235f56-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/haf/h5b/52474176471070/27f5df9c-1bfa-4374-94e6-001cc66bbfca-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h6d/ha8/52474176339998/27f5df9c-1bfa-4374-94e6-001cc66bbfca-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h60/h0f/52474175881246/27f5df9c-1bfa-4374-94e6-001cc66bbfca-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h00/hd7/52474178568222/67f312a4-a0cf-47a4-a457-c663d6b40dfa-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hb1/h47/52474178109470/67f312a4-a0cf-47a4-a457-c663d6b40dfa-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he3/ha2/52474176536606/67f312a4-a0cf-47a4-a457-c663d6b40dfa-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h82/h1e/52474182434846/6077a584-2dd9-4ead-a13e-828005c01e65-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/hf3/hd8/52474181124126/6077a584-2dd9-4ead-a13e-828005c01e65-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h11/h9d/52474178830366/6077a584-2dd9-4ead-a13e-828005c01e65-239Wx300H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/he1/hd6/52474183286814/5bbc92e7-abf6-444c-9532-6c9109cee848-1080Wx1353H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h29/h45/52474183155742/5bbc92e7-abf6-444c-9532-6c9109cee848-777Wx973H.jpg~^https://assets.ajio.com/b2b/medias/sys_master/root/h57/hb5/52474182500382/5bbc92e7-abf6-444c-9532-6c9109cee848-239Wx300H.jpg,27-09-2022,917,0,,,1499,"{""Fit"":""Regular Fit"",""With Box"":""No"",""Product Name"":""Casual Shirts"",""Sleeve"":""Full-length""}",2753.24,,Shirts,469265745,Ajio_b
00126504-32f8-483d-be6d-53fc5eeb5c9d,https://trends.ajio.com/netplay-textured-zip-front-sweatshirt/p/441103887_rust,Textured Zip-Front Sweatshirt,NETPLAY,"https://assets.ajio.com/medias/sys_master/root/20201017/XP3x/5f89e765f997dd8c836a1dc9/-473Wx593H-441103887-rust-MODEL.jpg,https://assets.ajio.com/medias/sys_master/root/20201017/C5Yx/5f89f135aeb269d563e21597/-473Wx593H-441103887-rust-MODEL2.jpg,https://assets.ajio.com/medias/sys_master/root/20201017/uLN4/5f89f78caeb269d563e24cd3/-473Wx593H-441103887-rust-MODEL3.jpg",07-11-2022,0,0,,"rust,black-charcoal,khaki,teal",0,"Slim Fit,Machine wash,Cotton Blend,Product Code: 441103887026,About NETPLAY,MRP:Rs. 1,299.00 inclusive of all taxes(MRP changes as per size selection),Marketed By:Reliance Retail Limited
Shed No-77/80, Indian Corporation
Godown Mankoli Naka, Village
Dapode Taluka, Bhiwandi Dist.
Thane Maharashtra
PIN-421302,Net Qty:1 N,Imported By:Reliance Retail Limited
Shed No-77/80, Indian Corporation
Godown Mankoli Naka, Village
Dapode Taluka, Bhiwandi Dist.
Thane Maharashtra
PIN-421302,Manufactured By:Reliance Retail Limited
Shed No-77/80, Indian Corporation
Godown Mankoli Naka, Village
Dapode Taluka, Bhiwandi Dist.
Thane Maharashtra
PIN-421302,Country Of Origin:INDIA,Customer Care Address:AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com,Commodity:Men's Sweatshirt & Hoodies",0,Buy Orange Sweatshirt & Hoodies for Men by NETPLAY Online in India at Rs. 624. Shop for more NETPLAY Sweatshirt & Hoodiess at Ajio.com and avail great discounts,Sweatshirt & Hoodies,"Address:AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.",Ajio-Trends
0012748e-d35e-4eeb-84d2-b2d7bc04d3fc,https://www.ajio.com/pisara-floral-embroidered-saree-with-blouse-piece-/p/464505687_peach,Floral Embroidered Saree with Blouse Piece,PISARA,https://assets.ajio.com/medias/sys_master/root/20220617/OtdX/62ab9f04f997dd03e284d20b/-473Wx593H-464505687-peach-MODEL.jpg~^https://assets.ajio.com/medias/sys_master/root/20220617/PVjW/62ab9f04f997dd03e284d194/-473Wx593H-464505687-peach-MODEL2.jpg~^https://assets.ajio.com/medias/sys_master/root/20220617/2RR5/62ab9f04f997dd03e284d192/-473Wx593H-464505687-peach-MODEL3.jpg,08-08-2022,990,0,OS,peach,3299,"Slight color variation may be possible.,Blouse piece length: 0.8 m,Saree length: 5.5 m,Package contains: 1 saree, 1 unstitched blouse,The last image gives a detailed look of the blouse piece that comes with this saree (The model is wearing a blouse from our in-house wardrobe),Soft silk,Dry clean,Product Code: 464505687001",0,"{""MRP"":""Rs. 3,299.00 inclusive of all taxes(MRP changes as per size selection) (MRP changes as per size selection)"",""Net Qty"":""1 "",""Marketed By"":""A & B Fashion Retails,B-216,DMD L.P., OPP:BHARAT CANCER HOSPITAL,Surat,Gujarat-395010, India "",""Manufactured By"":""A & B Fashion Retails,B-216,DMD L.P., OPP:BHARAT CANCER HOSPITAL,Surat,Gujarat-395010, India "",""Country Of Origin"":""India "",""Customer Care Address"":""AJIO, c/o Reliance Retail Limited, SS Plaza, 74/2 Outer Ring Road, 29th Main Road, BTM 1st Stage, BTM Layout, Bangalore 560068, Karnataka, INDIA. Ph. 1800-889-9991. E-mail - customercare@ajio.com "",""Commodity"":""Women's Sarees ""}",Sarees,464505687_peach,Ajio
00127d3e-b26a-41b2-8d9a-55894d0b01a7,https://udaan.com/listing/TLWSSZTR630VC80QF84DYB46852ESVX,"Reebok Reebok Speedstar run Synthetic Casual Wear Running Shoes (Grey, 9 US (42 EU)",Reebok,https://udaan.azureedge.net/products/118JTWNS17QRE16HBCBMM7N5YJ.jpg~^https://udaan.azureedge.net/products/118JTWNS17QREZ1EQ3GHZC2QRM.jpg~^https://udaan.azureedge.net/products/118JTWNS17QRE660M1334JQD6Z.jpg~^https://udaan.azureedge.net/products/118JTWNS17QRELH9XC6E0XV8B4.jpg~^https://udaan.azureedge.net/products/118JTWNS17QREB1JMS76F6YW77.jpg~^,20-08-2022,2325,3.9,,,3299,"[{""Sport Shoe Type"":[""Running Shoes""]},{""Sole Material"":[""Eva""]},{""Upper Material"":[""Synthetic""]},{""Shoe Size"":[""9 US (42 EU)""]},{""Shoe color"":[""Grey""]},{""Model Name"":[""Reebok Speedstar run""]},{""Season"":[""Spring Summer 2022""]},{""Packaging Type"":[""Branded Box""]},{""Occasion"":[""Casual Wear""]},{""Closure Type"":[""Lace-up""]},{""Manufacturing Year"":[""2022""]},{""Country of Origin"":[""India""]},{""Design Style"":[""GA1501""]}]",0,,Footwear,TLWSSZTR630VC80QF84DYB46852ESVX,udaan
0012adab-34fa-4ddc-802c-e8a07292e867,https://udaan.com/listing/TLCTSXLE0CLB2H0DBNGH8YZEXF5ETPJ,Goo On Cotton Round Neck Printed T-Shirt for Men,Goo On,"https://udaan.azureedge.net/products/az2k16n1o4ke3hv87exo.jpg,https://udaan.azureedge.net/products/jb8w2phqvo45pz6yqcxj.jpg,https://udaan.azureedge.net/products/ednbj7vwcszars1tow0p.png,https://udaan.azureedge.net/products/26l2pkj24e4r99bwznzk.jpg",08-09-2022,165,2.8,,,999,"[{""Fabric"":[""Cotton""]},{""Clothing Design / Style"":[""Printed T-Shirt""]},{""Size"":[""S"",""M""]},{""Color"":[""Navy"",""Navy""]},{""Neck"":[""Round Neck""]},{""Ideal For"":[""Men""]},{""Country of Origin"":[""India""]},{""Sleeve"":[""Half Sleeves""]},{""Style Code"":[""2401""]},{""GSM"":[""180""]},{""Manufacturing Year"":[""05/2022""]},{""Packaging Type"":[""Pouch Packing""]}]",0,,Men's Garments,TLCTSXLE0CLB2H0DBNGH8YZEXF5ETPJ,udaan
